state,district,floor-num,type,property-type,transaction-date,lot-size,bldg-size,size,report-date,price,ppm,address,scheme,tenure-type,tenure-period,bedroom-num
Kuala Lumpur,Mukim Petaling,17,condo,Condominium/Apartment,13/9/1996,0,0,,25/7/2011,138800,0,"A-13-04,JALAN 5/125 ",AMADESA RESORT ,Pajakan,99,2
Kuala Lumpur,Mukim Petaling,17,condo,Condominium/Apartment,17/11/1989,0,0,,12/8/2011,213000,0,"A-18-02,JALAN 5/125 ",AMADESA RESORT ,Pajakan,99,2
Kuala Lumpur,Mukim Petaling,17,condo,Condominium/Apartment,20/1/1997,0,0,,14/6/2011,190800,0,"C-06-01,JALAN 5/125 ",AMADESA RESORT ,Kekal,,2
Kuala Lumpur,Mukim Petaling,13,condo,Condominium/Apartment,6/7/2004,0,0,,16/6/2011,238000,0,"A-13-11,BUKIT JALIL ",ARENA GREEN ,Kekal,,2
Kuala Lumpur,Mukim Petaling,13,condo,Condominium/Apartment,15/9/2000,0,0,,8/7/2011,136888,0,"C-6-6,BUKIT JALIL ",ARENA GREEN ,Kekal,,2
Kuala Lumpur,Mukim Petaling,13,condo,Condominium/Apartment,27/6/2001,0,0,,30/9/2011,98888,0,"B-7-16,BUKIT JALIL ",ARENA GREEN ,Kekal,,2
Kuala Lumpur,Mukim Kuala Lumpur,5,condo,Condominium/Apartment,30/3/2011,0,0,,19/5/2011,168000,0,"20-5,OFF JLN KELANG LAMA ",FABER RIA ,Kekal,,2
Kuala Lumpur,Kuala Lumpur Town Centre,,condo,Condominium/Apartment,28/3/1996,0,0,,8/7/2011,160000,0,"B-08-08,JALAN SULTAN ABDUL SAMAD ",PALM COURT ,Pajakan,85,2
Kuala Lumpur,Mukim Kuala Lumpur,28,condo,Condominium/Apartment,18/1/1996,0,0,,23/6/2011,349900,0,"A-26-1,JLN CHERAS LAMA ",PANDAN HEIGHTS(STRATA) ,Kekal,,2
Kuala Lumpur,Mukim Petaling,14,condo,Condominium/Apartment,7/11/2003,0,0,,8/4/2011,93900,0,"B-3-2,JLN 1C/149 ",PETALING INDAH ,Pajakan,86,2
Kuala Lumpur,Mukim Petaling,16,condo,Condominium/Apartment,4/8/1995,0,0,,23/6/2011,223000,0,"1-1-1,JLN AWAN DANDAN ",UNION HEIGHTS(STRATA) ,Kekal,,2
Kuala Lumpur,Mukim Petaling,16,condo,Condominium/Apartment,22/5/2009,0,0,,18/7/2011,175000,0,"7-7-4,JLN AWAN DANDAN ",UNION HEIGHTS(STRATA) ,Kekal,,2
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,11/1/1999,0,0,,22/7/2011,264000,0,"342-2-1,JALAN TUN RAZAK ",VISTA DAMAI ,Kekal,,2
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,9/1/1999,0,0,,22/7/2011,288000,0,"342-2-2,JALAN TUN RAZAK ",VISTA DAMAI ,Kekal,,2
Kuala Lumpur,Kuala Lumpur Town Centre,5,condo,Condominium/Apartment,3/1/1989,0,0,,30/5/2011,285907,0,"8D-3-1,JALAN AMPANG ",ENAU COURT ,Kekal,,1
Kuala Lumpur,Mukim Kuala Lumpur,10,condo,Condominium/Apartment,27/10/2010,0,0,,5/8/2011,135000,0,"6-3-11,JLN MIDAH 8A ",PRISMA CHERAS ,Kekal,,1
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,11/1/2007,0,0,,20/4/2011,370000,0,"A-11-2,OFF JLN TUN RAZAK ",VISTA DAMAI ,Kekal,,1
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,11/1/1999,0,0,,22/7/2011,324000,0,"342-2-1,OFF JLN TUN RAZAK ",VISTA DAMAI ,Kekal,,1
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,11/1/1999,0,0,,22/7/2011,326000,0,"342-2-1,OFF JLN TUN RAZAK ",VISTA DAMAI ,Kekal,,1
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,11/1/1999,0,0,,22/7/2011,281000,0,"342-2-1,OFF JLN TUN RAZAK ",VISTA DAMAI ,Kekal,,1
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,11/1/1999,0,0,,22/7/2011,300000,0,"342-2-1,OFF JLN TUN RAZAK ",VISTA DAMAI ,Kekal,,1
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,11/1/1999,0,0,,22/7/2011,325000,0,"342-2-1,OFF JLN TUN RAZAK ",VISTA DAMAI ,Kekal,,1
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,11/1/1999,0,0,,22/7/2011,307000,0,"342-2-1,OFF JLN TUN RAZAK ",VISTA DAMAI ,Kekal,,1
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,11/1/1999,0,0,,22/7/2011,299000,0,"342-2-1,OFF JLN TUN RAZAK ",VISTA DAMAI ,Kekal,,1
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,8/1/1999,0,0,,22/7/2011,230000,0,"342-2-1,OFF JLN TUN RAZAK ",VISTA DAMAI ,Kekal,,1
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,11/1/1999,0,0,,25/7/2011,302000,0,"342-2-1,OFF JLN TUN RAZAK ",VISTA DAMAI ,Kekal,,1
Kuala Lumpur,Kuala Lumpur Town Centre,34,condo,Condominium/Apartment,11/1/1999,0,0,,26/8/2011,307000,0,"342-1-1,OFF JLN TUN RAZAK ",VISTA DAMAI ,Kekal,,1
Kuala Lumpur,Mukim Batu,,flat,Flat,9/9/2005,0,0,,19/9/2011,180000,0,"B8-12, ",BOUNGAINVILLA ,Kekal,,3
Kuala Lumpur,Mukim Petaling,,flat,Flat,25/7/2007,0,0,,16/6/2011,177800,0,"C-1-3A,JLN RIANG ",DESA GEMBIRA ,Kekal,,3
Kuala Lumpur,Mukim Petaling,5,flat,Flat,22/4/1992,0,0,,19/4/2011,56000,0,"8-3-4,JLN 3/116B ",KUCHAI ENTREPRENEURS PARK ,Pajakan,90,3
Kuala Lumpur,Mukim Petaling,5,flat,Flat,26/6/1992,0,0,,23/5/2011,54000,0,"8-4-5,JLN 3/116B ",KUCHAI ENTREPRENEURS PARK ,Pajakan,90,3
Kuala Lumpur,Mukim Petaling,4,flat,Flat,10/9/1987,0,0,,23/6/2011,54393,0,"40-2A,JLN 2/116B ",KUCHAI ENTREPRENEURS PARK ,Pajakan,90,3
Kuala Lumpur,Mukim Petaling,5,flat,Flat,14/10/1987,0,0,,23/9/2011,212750,0,"39-M,JLN 5/116B ",KUCHAI ENTREPRENEURS PARK ,Pajakan,90,3
Kuala Lumpur,Mukim Batu,12,flat,Flat,6/11/2000,0,0,,6/7/2011,893000,0,"B24,JLN KEPONG ",METRO PRIMA -VISTA MAGNA ,Pajakan,96,3
Kuala Lumpur,Mukim Petaling,5,flat,Flat,8/7/2003,0,0,,19/4/2011,90000,0,"28-04-01,OFF JLN KLANG LAMA ",PINANG APARTMENT ,Kekal,,3
Kuala Lumpur,Mukim Petaling,,flat,Flat,4/6/2007,0,0,,17/6/2011,147000,0,"A-13-5,JLN 3/118B ",TMN SRI CENDEKIA (TMN CONNAUGHT) ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,17,flat,Flat,22/9/2010,0,0,,3/6/2011,67000,0,"A-4-18,JLN TASIK PERMAISURI ",PANGSAPURI CENDANA ,Pajakan,99,2
Kuala Lumpur,Mukim Petaling,,flat,Low-Cost Flat,20/2/2004,0,0,,2/8/2011,199880,0,"B-10-09,JLN 1/155B ",GREEN AVENUE KONDOMINIUM ,Kekal,,3
Kuala Lumpur,Mukim Batu,,flat,Low-Cost Flat,13/11/2001,0,0,,20/4/2011,42000,0,"D-11-16,JLN METRO 1 ",METRO PRIMA -MUTIARA MAGNA ,Pajakan,99,3
Kuala Lumpur,Mukim Batu,,flat,Low-Cost Flat,20/2/2004,0,0,,6/7/2011,42000,0,"B-09-23,JLN METRO 1 ",METRO PRIMA -MUTIARA MAGNA ,Pajakan,99,3
Kuala Lumpur,Mukim Petaling,,flat,Low-Cost Flat,5/6/2002,0,0,,30/6/2011,85978,0,"D-05-10,JLN 1C/149 ",PELANGI INDAH CONDO ,Pajakan,86,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,22/8/2000,0,0,,15/4/2011,42000,0,"A-10-24,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,11/9/2001,0,0,,16/5/2011,42000,0,"A-14-15,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,28/9/2001,0,0,,20/5/2011,42000,0,"B-14-14,JLN SRI PERMAISURI,BANDAR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,5/5/2004,0,0,,30/6/2011,42000,0,"D-10-06, ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,10/6/2002,0,0,,30/6/2011,42000,0,"C-07-30, ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,5/5/2004,0,0,,30/6/2011,42000,0,"D-11-15, ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,6/6/2002,0,0,,1/7/2011,42000,0,"C-05-39, ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,5/6/2002,0,0,,1/7/2011,42000,0,"C-11-37, ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,22/8/2000,0,0,,6/7/2011,42000,0,"A-09-33,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,16/6/2004,0,0,,12/7/2011,42000,0,"D-07-29,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,26/4/2004,0,0,,15/7/2011,42000,0,"D-13-23, ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,25/2/2004,0,0,,15/7/2011,42000,0,"D-05-34, ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,25/5/2004,0,0,,22/7/2011,42000,0,"D-17-18, ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Petaling,5,flat,Low-Cost Flat,4/5/2010,0,0,,16/5/2011,67000,0,"33-03-03,JALAN SRI SENTOSA 9 ",TAMAN SRI SENTOSA (LC) ,Pajakan,99,3
Kuala Lumpur,Mukim Batu,,flat,Low-Cost Flat,20/9/1999,0,0,,20/6/2011,60000,0,"E-15-1,JLN 2/17 ",TMN FADASON ,Pajakan,99,3
Kuala Lumpur,Mukim Batu,8,flat,Low-Cost Flat,9/1/2001,0,0,,28/6/2011,42000,0,"A-6-3,JALAN 2/36 ( BUKIT SRI BINTANG) ",TMN SRI BINTANG ,Kekal,,3
Kuala Lumpur,Mukim Petaling,5,flat,Low-Cost Flat,19/11/1998,0,0,,5/4/2011,63000,0,"2-1-3,LRG 2/125C ",DESA PETALING ,Pajakan,99,2
Kuala Lumpur,Mukim Petaling,5,flat,Low-Cost Flat,3/2/1999,0,0,,30/9/2011,64700,0,"9-1-2,LRG 6/125 ",DESA PETALING ,Pajakan,99,2
Kuala Lumpur,Mukim Kuala Lumpur,13,flat,Low-Cost Flat,25/2/2002,0,0,,11/7/2011,65000,0,"A-12-07,JLN 6/95B ",R/PANGSA CHERAS RIA(TAMAN CHERAS UTAMA) ,Kekal,,2
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,10/10/2009,0,0,,16/6/2011,76000,0,"A-14-05,JALAN KELANG LAMA ",TERATAK MUHIBBAH ,Pajakan,81,2
Kuala Lumpur,Mukim Ampang,6,th,Town House,30/5/2008,0,0,,12/7/2011,1300000,0,"D-0-11,AMPANG 971 ",AMPANG 971 CONDO ,Kekal,,6
Kuala Lumpur,Kuala Lumpur Town Centre,3,th,Town House,28/5/2008,0,0,,24/5/2011,1290000,0,"A7,JLN AMPANG ",TWO TWELVE CONDOMINIUM ,Kekal,,4
Kuala Lumpur,Mukim Petaling,3,th,Town House,2/8/2000,0,0,,1/4/2011,218000,0,"80-1,JLN 1/ 155A ",BUKIT OUG TOWNHOUSE ,Kekal,,3
Kuala Lumpur,Mukim Petaling,4,th,Town House,25/3/2004,0,0,,18/4/2011,178000,0,"25-1, ",TMN ALAM DAMAI ,Pajakan,99,3
Kuala Lumpur,Mukim Batu,3,th,Town House,30/8/1999,0,0,,2/6/2011,124800,0,"B-0-3,OFF JALAN IPOH ",TMN MASTIARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,15,condo,Condominium/Apartment,28/3/2011,204,204,204,5/7/2011,1180000,5784,"A-12-5,JALAN DESA BAKTI 2 ",1 DESA RESIDENCE ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,15,condo,Condominium/Apartment,30/12/2010,205,205,205,19/4/2011,1150000,5610,"A-6-5,JALAN DESA BAKTI 2 ",1 DESA RESIDENCE ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,15,condo,Condominium/Apartment,2/8/2010,205,205,205,15/3/2011,1100000,5366,"A-12-1,JALAN DESA BAKTI 2 ",1 DESA RESIDENCE ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,15,condo,Condominium/Apartment,4/1/2011,205,205,205,22/3/2011,1100000,5366,"A-11-8,JALAN DESA BAKTI 2 ",1 DESA RESIDENCE ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,14,condo,Condominium/Apartment,3/7/2007,199,199,199,19/9/2011,1100000,5528,"A-1-6,JLN DESA BAKTI 2 ",1 DESA RESIDENCE ,Kekal,,4
Kuala Lumpur,Mukim Batu,47,condo,Condominium/Apartment,15/12/2010,380,380,380,17/3/2011,2870000,7553,"BA-05-01,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,4
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,24/5/2011,341,341,341,1/8/2011,2780000,8152,"AB-06-02,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,6
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,4/11/2010,346,346,346,29/12/2010,2700000,7803,"BB-32-02 (P: B-32-A),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,5
Kuala Lumpur,Mukim Batu,47,condo,Condominium/Apartment,25/4/2011,337,337,337,15/8/2011,2578720,7652,"A-35-C,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,4
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,11/4/2011,380,380,380,4/8/2011,2576700,6781,"BB-26-01(P:B-26-B),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,5
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,1/10/2010,380,380,380,18/3/2011,2556250,6727,"BB-13-1 (P: B-13-B),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,5
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,1/12/2010,323,323,323,22/2/2011,2550000,7895,"AA-33A-02,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,6
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,29/12/2009,337,337,337,28/12/2010,2542400,7544,"A-41-C,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,5
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,30/3/2011,380,380,380,14/7/2011,2535800,6673,"BB-30-01(P:B-30-B),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,5
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,2/11/2010,337,337,337,18/2/2011,2506080,7436,"AB-41-01(P: A-41-B),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,6
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,19/5/2011,344,344,344,26/9/2011,2500000,7267,"BA-02-02 (P: B-02-D),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,6
Kuala Lumpur,Mukim Batu,47,condo,Condominium/Apartment,4/1/2011,380,380,380,6/5/2011,2484000,6537,"BA-13-01,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,4
Kuala Lumpur,Mukim Batu,47,condo,Condominium/Apartment,30/11/2010,380,380,380,9/3/2011,2480000,6526,"BA-03-01,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,4
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,10/3/2011,380,380,380,12/5/2011,2454000,6458,"BB-25-01(P:B-25-B),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,5
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,25/10/2010,337,337,337,8/3/2011,2400000,7122,"AB-35-01(P: A-35-B),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,6
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,6/9/2010,337,337,337,21/12/2010,2400000,7122,"AA-01-01,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,4
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,11/11/2010,0,337,337,4/5/2011,2378960,7059,"AB-28-01,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,4
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,26/4/2011,344,344,344,25/7/2011,2350000,6831,"BA-13A-02(P:B-13A-D),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,4
Kuala Lumpur,Mukim Batu,47,condo,Condominium/Apartment,11/4/2011,344,344,344,13/7/2011,2340000,6802,"BA-05-02,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,4
Kuala Lumpur,Mukim Batu,47,condo,Condominium/Apartment,13/12/2010,344,344,344,18/3/2011,2333000,6782,"BA-3A-02,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,4
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,18/2/2011,337,337,337,7/7/2011,2310000,6855,"AA-23-01(P:A-23-C),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,6
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,6/9/2010,337,337,337,24/2/2011,2270000,6736,"AB-16-01(P: A-16-B),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,6
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,14/1/2011,323,323,323,25/4/2011,2250000,6966,"AA-31-02(P: A-31-D),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,6
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,1/11/2010,29730,323,323,7/4/2011,2238000,6929,"AA-15-G2(P: A-15-D),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,5
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,16/2/2011,337,337,337,10/5/2011,2233680,6628,"AB-27-01(P: A-27-B),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,6
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,30/7/2010,337,337,337,11/1/2011,2175000,6454,"AB-02-01,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,4
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,24/12/2010,341,341,341,30/3/2011,2164120,6346,"AB-21-02,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,6
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,7/1/2011,341,341,341,6/7/2011,2164120,6346,"AB-10-02,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,6
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,29/3/2011,323,323,323,9/9/2011,2156360,6676,"AA-16-02(P: A-16-D),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,5
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,8/6/2011,346,346,346,13/9/2011,2130000,6156,"BB-25-02 (P: B-25-A),JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,5
Kuala Lumpur,Mukim Batu,43,condo,Condominium/Apartment,5/1/2011,323,323,323,10/3/2011,1500000,4644,"AA-40-02,JALAN KIARA 1 ",10 MON'T KIARA ,Kekal,,6
Kuala Lumpur,Mukim Batu,,condo,Condominium/Apartment,21/8/2008,106,106,106,23/6/2011,480000,4528,"A-15-1, ",10 MON'T KIARA ,Kekal,,3
Kuala Lumpur,Mukim Batu,,condo,Condominium/Apartment,2/5/2008,102,0,,24/6/2011,470000,4608,"B-15-2,JLN KIARA 3 ",10 MON'T KIARA ,Kekal,,3
Kuala Lumpur,Kuala Lumpur Town Centre,8,condo,Condominium/Apartment,29/3/2011,197,197,197,19/8/2011,1200000,6091,"UNIT 3-3-1,JLN STONOR ",1A STONOR APT (CONLAY COURT) ,Pajakan,99,3
Kuala Lumpur,Kuala Lumpur Town Centre,12,condo,Condominium/Apartment,1/12/2010,104,104,104,14/1/2011,670000,6442,"UNIT 2.5.3,JLN STONOR ",1A STONOR APT (CONLAY COURT) ,Pajakan,99,2
Kuala Lumpur,Kuala Lumpur Town Centre,16,condo,Condominium/Apartment,15/4/1992,87,86,86,24/6/2011,410000,4767,"2-9-1,JLN STONOR ",1A STONOR APT (CONLAY COURT) ,Pajakan,99,2
Kuala Lumpur,Kuala Lumpur Town Centre,16,condo,Condominium/Apartment,15/4/1992,80,80,80,24/6/2011,380000,4750,"1-5-2,JLN STONOR ",1A STONOR APT (CONLAY COURT) ,Pajakan,99,2
Kuala Lumpur,Kuala Lumpur Town Centre,28,condo,Condominium/Apartment,15/3/2011,408,408,408,12/5/2011,3200000,7843,"25-3(P:25-5),PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,5
Kuala Lumpur,Kuala Lumpur Town Centre,25,condo,Condominium/Apartment,17/5/2007,310,310,310,21/7/2011,2115820,6825,"22-3A,PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,3
Kuala Lumpur,Kuala Lumpur Town Centre,28,condo,Condominium/Apartment,3/6/2011,227,227,227,17/8/2011,1708000,7524,"18-3(P:18-5),PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,5
Kuala Lumpur,Kuala Lumpur Town Centre,25,condo,Condominium/Apartment,12/11/2010,219,219,219,11/3/2011,1700000,7763,"23-2-2(P:22-3),PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,4
Kuala Lumpur,Kuala Lumpur Town Centre,28,condo,Condominium/Apartment,20/4/2007,228,228,228,14/1/2011,1360000,5965,"10-3 (P:08-5),PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,3
Kuala Lumpur,Kuala Lumpur Town Centre,28,condo,Condominium/Apartment,10/7/2009,226,226,226,29/6/2011,1360000,6018,"7-3,PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,5
Kuala Lumpur,Kuala Lumpur Town Centre,25,condo,Condominium/Apartment,1/12/2008,130,130,130,3/6/2011,1338800,10298,"13A-3A,PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,3
Kuala Lumpur,Kuala Lumpur Town Centre,25,condo,Condominium/Apartment,12/11/2010,130,130,130,26/4/2011,1150000,8846,"11-3A(P:09-6),PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,4
Kuala Lumpur,Kuala Lumpur Town Centre,37,condo,Condominium/Apartment,29/6/2009,130,130,130,4/3/2011,1050000,8077,"9-3A,PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,3
Kuala Lumpur,Kuala Lumpur Town Centre,28,condo,Condominium/Apartment,23/11/2004,220,220,220,17/8/2011,974000,4427,"06-2(P:03-3),PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,3
Kuala Lumpur,Kuala Lumpur Town Centre,37,condo,Condominium/Apartment,18/3/2005,170,170,170,1/8/2011,812000,4776,"7-5,(P:5-7),PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,3
Kuala Lumpur,Kuala Lumpur Town Centre,37,condo,Condominium/Apartment,3/12/2004,130,130,130,16/6/2011,771000,5931,"13-3A,PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,3
Kuala Lumpur,Kuala Lumpur Town Centre,28,condo,Condominium/Apartment,23/11/2004,130,130,130,17/8/2011,632000,4862,"10-3A,,PERSIARAN HAMPSHIRE ",2 HAMPSHIRE ,Kekal,,3
Kuala Lumpur,Kuala Lumpur Town Centre,29,condo,Condominium/Apartment,13/5/2011,111,111,111,20/7/2011,675000,6081,"20-08,(P:L20-2B1-08),JALAN TEBING,OFF JALAN TUN SA",633 RESIDENCY ,Kekal,,3
Kuala Lumpur,Mukim Kuala Lumpur,10,condo,Condominium/Apartment,1/12/2009,111,111,111,11/1/2011,265000,2387,"A-15-6,JLN 2/109C ",ABADI INDAH APARTMENT ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,10,condo,Condominium/Apartment,30/3/2010,111,111,111,24/5/2011,250000,2252,"C-18-6,JLN 2/109C ",ABADI INDAH APARTMENT ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,10,condo,Condominium/Apartment,4/4/2011,88,88,88,3/8/2011,215000,2443,"55-10-12,JLN 3/109C ",ABADI INDAH APARTMENT ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,12,condo,Condominium/Apartment,24/1/2011,79,79,79,24/6/2011,210000,2658,"7-9-16 (A-9-16),JLN 3/109C ",ABADI INDAH APARTMENT ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,10,condo,Condominium/Apartment,8/3/2011,88,88,88,19/7/2011,196000,2227,"53-8-2,JALAN 3/109C ",ABADI INDAH APARTMENT ,Pajakan,99,2
Kuala Lumpur,Mukim Kuala Lumpur,12,condo,Condominium/Apartment,4/5/2011,79,79,79,27/7/2011,193000,2443,"51-8-2(P: C-8-2),JLN 3/109C ",ABADI INDAH APARTMENT ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,12,condo,Condominium/Apartment,21/2/2011,77,77,77,16/6/2011,180000,2338,"7-5-5 (A-5-5),JLN 3/109C ",ABADI INDAH APARTMENT ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,12,condo,Condominium/Apartment,5/4/2011,77,77,77,22/7/2011,180000,2338,"9-4-9,JLN 3/109C ",ABADI INDAH APARTMENT ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,10,condo,Condominium/Apartment,22/10/2010,86,86,86,29/3/2011,175000,2035,"53-3-6 (D-3-6),JLN 3/109C ",ABADI INDAH APARTMENT ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,10,condo,Condominium/Apartment,15/9/2010,86,86,86,7/4/2011,175000,2035,"55-8-7 (P: E-8-7,JLN 3/109C ",ABADI INDAH APARTMENT ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,12,condo,Condominium/Apartment,6/4/2011,75,75,75,5/7/2011,175000,2333,"7-3-12,JLN 3/109C ",ABADI INDAH APARTMENT ,Pajakan,99,3
